id_item_pk,cd_eca,cd_item,cd_genre_mat,li_genre_mat,no_fabricant,li_article,cd_taille,an_fabrication,dt_fin_garantie,an_renouv,marque,type_marque,sim,imei,cd_fourn,nom_fourn,cd_statut,li_statut,is_actif,dt_statut,is_indispo,is_bloque,cd_sdis,li_sdis,cd_oi,li_oi,dt_mise_dispo,id_item_det_fk,cd_eca_det,li_article_det,cd_item_det,plaques_det,tx_remarques_sdis,cd_lieu,li_lieu,tx_detail_lieu,is_prete,is_lieu_ctl,cd_lieu_sdis,li_lieu_sdis,lieu_sdis_info,last_refresh,cd_entrepot,li_entrepot,cd_zone,li_zone,cd_secteur,no_etagere,no_niveau,no_position,cd_emplacement,tx_remarques_empl,cd_proprietaire_fk,li_proprietaire,proprietaire,dt_achat,mn_prix,mn_prix_rpc41,cd_categ_prim_pgi,cd_categ_sec_pgi,dt_deb_amorti,nb_duree_amorti,cd_projet,li_projet,no_facture,is_trans_pgi,cd_tarif_fk,cd_categ_abc_fk,cd_categ_abc_sdis,tx_remarques,us_aud_creation,dt_aud_creation,dt_aud_modif,us_aud_modif
60374,18110066,060374,AUT,Matériel suivi autre,R52J11072AF,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450078996431,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 12:57:13,17/12/2018 08:36:59,IMP
60375,18110066,060375,AUT,Matériel suivi autre,R52J11070CK,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450078995797,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 12:58:22,17/12/2018 08:36:59,IMP
60376,18110066,060376,AUT,Matériel suivi autre,R52J1107GXR,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450079001256,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 12:59:57,17/12/2018 08:36:59,IMP
60377,18110066,060377,AUT,Matériel suivi autre,R52J1107PFA,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450079003419,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:01:04,17/12/2018 08:36:59,IMP
60378,18110066,060378,AUT,Matériel suivi autre,R52J1106ZLA,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450078995540,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:02:12,17/12/2018 08:36:59,IMP
60379,18110066,060379,AUT,Matériel suivi autre,R52J11070TW,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450078995946,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:03:53,17/12/2018 08:36:59,IMP
60380,18110066,060380,AUT,Matériel suivi autre,R52J1106ZKL,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450078995532,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:04:56,17/12/2018 08:36:59,IMP
60381,18110066,060381,AUT,Matériel suivi autre,R52J1107MJK,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450079002783,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:06:09,17/12/2018 08:36:59,IMP
60382,18110066,060382,AUT,Matériel suivi autre,R52J1106YYH,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450078995326,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:07:17,17/12/2018 08:36:59,IMP
60383,18110066,060383,AUT,Matériel suivi autre,R52J1107EFM,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,,358450079000449,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:08:31,17/12/2018 08:36:59,IMP
60384,18110066,060384,AUT,Matériel suivi autre,R52J11068BZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700941003,358450078987539,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-132,Lausanne - Epalinges,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:10:56,17/12/2018 08:36:59,IMP
60385,18110066,060385,AUT,Matériel suivi autre,R52J10Z7CQZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700940963,358450078955106,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:12:12,17/12/2018 08:36:59,IMP
60386,18110066,060386,AUT,Matériel suivi autre,R52J10Z7JEP,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700940856,358450078956989,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-132,Lausanne - Epalinges,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:13:21,17/12/2018 08:36:59,IMP
60387,18110066,060387,AUT,Matériel suivi autre,R52J10Z6R3Z,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700941201,358450078948291,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-132,Lausanne - Epalinges,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:14:30,17/12/2018 08:36:59,IMP
60388,18110066,060388,AUT,Matériel suivi autre,R52J10Z7ERF,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700941193,358450078955775,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-132,Lausanne - Epalinges,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:15:31,17/12/2018 08:36:59,IMP
60389,18110066,060389,AUT,Matériel suivi autre,R52J10Z6MEX,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700941185,358450078947087,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-738,Chamberonne,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:16:47,17/12/2018 08:36:59,IMP
60390,18110066,060390,AUT,Matériel suivi autre,R52J10FJ6YJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700941177,358450078407736,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-132,Lausanne - Epalinges,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:17:33,17/12/2018 08:36:59,IMP
60391,18110066,060391,AUT,Matériel suivi autre,R52J10Z6WPH,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700941169,358450078949810,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-769,Vallorbe Région,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:19:39,17/12/2018 08:36:59,IMP
60392,18110066,060392,AUT,Matériel suivi autre,R52J10Z6FQA,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700941151,358450078945206,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-132,Lausanne - Epalinges,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:20:49,17/12/2018 08:36:59,IMP
60393,18110066,060393,AUT,Matériel suivi autre,R52J10Z6NMH,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700941144,358450078947483,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-674,Nyon - Dôle,674B1,St-Cergue DPS,  /  /       :  :,0,,,,,,L-674-02,St-Cergue,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:21:55,17/12/2018 08:36:59,IMP
60394,18110066,060394,AUT,Matériel suivi autre,R52J110726P,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942159,358450078996399,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-702,Vallée de Joux,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:24:35,17/12/2018 08:36:59,IMP
60395,18110066,060395,AUT,Matériel suivi autre,R52J1107DCM,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942167,358450079000084,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-650,SDISPE,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:25:49,17/12/2018 08:36:59,IMP
60396,18110066,060396,AUT,Matériel suivi autre,R52J1107FMJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942175,358450079000837,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-765,régional du Nord vaudois,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:27:11,17/12/2018 08:36:59,IMP
60397,18110066,060397,AUT,Matériel suivi autre,R52J1107D3L,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942183,358450078999997,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-765,régional du Nord vaudois,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:28:21,17/12/2018 08:36:59,IMP
60398,18110066,060398,AUT,Matériel suivi autre,R52J11074DR,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942191,358450078997124,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-665,Terre Sainte,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:29:30,17/12/2018 08:36:59,IMP
60399,18110066,060399,AUT,Matériel suivi autre,R52J1107D9W,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942209,358450079000050,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-765,régional du Nord vaudois,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:30:59,17/12/2018 08:36:59,IMP
60400,18110066,060400,AUT,Matériel suivi autre,R52J1107CWK,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942217,358450078999922,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-685,Gros-de-Vaud,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:32:11,17/12/2018 08:36:59,IMP
60401,18110066,060401,AUT,Matériel suivi autre,R52J11071SF,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942225,358450078996266,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-665,Terre Sainte,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:33:18,17/12/2018 08:36:59,IMP
60402,18110066,060402,AUT,Matériel suivi autre,R52J1107FHN,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942233,358450079000795,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-673,Région Venoge,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:34:22,17/12/2018 08:36:59,IMP
60403,18110066,060403,AUT,Matériel suivi autre,R52J1107CXX,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410118033700942241,358450078999930,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-685,Gros-de-Vaud,,,  /  /       :  :,0,,,,,,,,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:35:31,17/12/2018 08:36:59,IMP
60404,18110066,060404,AUT,Matériel suivi autre,R52J1107DHD,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767821,358450079000134,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:49:09,17/12/2018 08:36:59,IMP
60405,18110066,060405,AUT,Matériel suivi autre,R52J1106Z5E,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767805,358450078995391,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:50:31,17/12/2018 08:36:59,IMP
60406,18110066,060406,AUT,Matériel suivi autre,R52J11073TT,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767870,358450078996936,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:51:43,17/12/2018 08:36:59,IMP
60407,18110066,060407,AUT,Matériel suivi autre,R52J1106ZYJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767862,358450078995656,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:53:53,17/12/2018 08:36:59,IMP
60408,18110066,060408,AUT,Matériel suivi autre,R52J11073VP,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767789,358450078996944,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:55:04,17/12/2018 08:36:59,IMP
60409,18110066,060409,AUT,Matériel suivi autre,R52J1107ERL,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767854,358450079000548,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:56:40,17/12/2018 08:36:59,IMP
60410,18110066,060410,AUT,Matériel suivi autre,R52J1107D7Y,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767813,358450079000035,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:58:00,17/12/2018 08:36:59,IMP
60411,18110066,060411,AUT,Matériel suivi autre,R52J11074RX,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767763,358450078997249,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 13:59:11,17/12/2018 08:36:59,IMP
60412,18110066,060412,AUT,Matériel suivi autre,R52J1106VNH,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767839,358450078994246,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 14:00:18,17/12/2018 08:36:59,IMP
60413,18110066,060413,AUT,Matériel suivi autre,R52J1106VHK,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767847,358450078994196,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 14:01:20,17/12/2018 08:36:59,IMP
60414,18110066,060414,AUT,Matériel suivi autre,R52J110727R,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T585, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T585,89410117100707767961,358450078996407,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-888,SDIS ECA,888TE,Télématique,  /  /       :  :,0,,,,,,L-888-01,Siège ECA,,0,0,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 14:03:45,17/12/2018 08:36:59,IMP
